0.66,0.2,0.94,0.34,1770422402124,87.43
0.66,0.06,0.81,0.34,1770422402171,87.43
0.73,0.19,0.81,0.34,1770422411217,87.42
0.73,0.19,0.81,0.27,1770422412525,87.43
0.66,0.19,0.81,0.27,1770422422282,87.37
0.68,0.19,0.81,0.34,1770422422823,87.37
0.68,0.2,0.81,0.32,1770422423742,87.31
0.68,0.2,0.8,0.32,1770422423743,87.31
0.66,0.2,0.8,0.32,1770422424110,87.31
0.69,0.2,0.8,0.34,1770422424189,87.31
0.69,0.19,0.8,0.31,1770422426576,87.29
0.69,0.22,0.81,0.31,1770422426869,87.29
0.69,0.19,0.78,0.31,1770422428161,87.29
0.69,0.23,0.81,0.31,1770422428227,87.29
0.69,0.19,0.77,0.31,1770422428263,87.29
0.66,0.19,0.81,0.31,1770422428433,87.28
0.66,0.24,0.81,0.34,1770422428438,87.28
0.66,0.24,0.67,0.34,1770422434931,87.11
0.66,0.33,0.67,0.34,1770422435043,87.11
0.56,0.33,0.67,0.34,1770422435204,87.11
0.56,0.33,0.67,0.44,1770422435222,87.11
0.56,0.19,0.67,0.44,1770422435274,87.11
0.56,0.19,0.81,0.44,1770422435275,87.11
0.56,0.36,0.81,0.44,1770422435507,87.02
0.56,0.36,0.64,0.44,1770422435651,87.02
0.56,0.19,0.64,0.44,1770422436020,87.02
0.56,0.19,0.81,0.44,1770422436021,87.02
0.57,0.19,0.81,0.44,1770422436078,87.02
0.57,0.32,0.81,0.43,1770422436184,87.02
0.57,0.19,0.68,0.43,1770422436826,87.11
0.57,0.32,0.81,0.43,1770422437373,87.1
0.57,0.19,0.68,0.43,1770422437920,87.1
0.57,0.33,0.81,0.43,1770422438035,87.1
0.57,0.19,0.67,0.43,1770422438896,87.09
0.57,0.34,0.81,0.43,1770422438961,87.09
0.57,0.34,0.66,0.43,1770422438962,87.09
0.57,0.19,0.66,0.43,1770422439224,87.09
0.57,0.35,0.81,0.43,1770422439746,87.07
0.57,0.35,0.65,0.43,1770422439747,87.07
0.56,0.35,0.65,0.43,1770422439761,87.07
0.56,0.35,0.65,0.44,1770422439762,87.07
0.56,0.19,0.65,0.44,1770422440025,87.07
0.56,0.19,0.81,0.44,1770422440026,87.07
0.56,0.37,0.81,0.44,1770422440708,87.02
0.56,0.19,0.63,0.44,1770422440767,87.02
0.56,0.19,0.81,0.44,1770422440861,87.02
0.56,0.41,0.81,0.44,1770422440934,87.02
0.56,0.41,0.59,0.44,1770422441066,87.02
0.56,0.19,0.59,0.44,1770422441067,87.02
0.56,0.19,0.81,0.44,1770422441159,87.02
0.56,0.42,0.81,0.44,1770422441210,87.02
0.56,0.42,0.58,0.44,1770422441216,87.02
0.56,0.19,0.58,0.44,1770422441282,87.02
0.56,0.19,0.81,0.44,1770422441302,86.95
0.56,0.43,0.81,0.44,1770422441372,86.95
0.56,0.43,0.57,0.44,1770422442545,86.93
0.56,0.43,0.57,0.52,1770422443257,86.93
0.48,0.43,0.57,0.52,1770422443258,86.93
0.48,0.19,0.57,0.52,1770422443342,86.91
0.48,0.19,0.81,0.52,1770422443415,86.91
0.48,0.46,0.81,0.52,1770422443483,86.91
